Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,fare_per_miles,cpi_adj,fare_real,fare_lg_real,fare_low_real
2022,1,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",459,2157,130.74,DL,0.351,137.56,AA,0.2736,123.19,1973783.33333333,0.848399999999999,-0.0558333333333333,1597180.0,0.8312,-0.0358,0.2848366013071896,99.9999998830022,130.74000015296292,137.56000016094217,123.19000014412957
2022,1,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,2154,238.06,DL,0.555,309.85,NK,0.1843,113.24,5324640.0,0.8866,0.1031,6299930.0,0.99,-0.0975,0.1362678878076703,99.9999998830022,238.06000027852494,309.8500003625177,113.24000013248829
2022,1,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",842,2150,174.49,WN,0.5115,162.06,WN,0.5115,162.06,2088435.0,0.95715,-0.26565,2001510.0,0.625366666666666,0.0405,0.2072327790973872,99.9999998830022,174.49000020414945,162.06000018960663,162.06000018960663
2022,1,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",575,2143,177.28,AA,0.617,183.68,DL,0.2211,157.37,2067270.0,0.4445,0.1579,1973783.33333333,0.848399999999999,-0.0558333333333333,0.3083130434782609,99.9999998830022,177.28000020741368,183.68000021490155,157.37000018411942
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,2101,115.11,DL,0.356,116.39,B6,0.3333,105.72,1584666.66666666,0.893266666666666,-0.00403333333333333,1973783.33333333,0.848399999999999,-0.0558333333333333,0.5507655502392345,99.9999998830022,115.11000013467616,116.39000013617373,105.72000012369006
2022,1,32211,31650,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,2083,180.91,DL,0.5167,218.97,SY,0.3333,146.31,6299930.0,0.99,-0.0975,3358700.0,0.768,0.0196,0.13926866820631253,99.9999998830022,180.9100002116607,218.97000025619005,146.31000017117947
2022,1,31453,32211,"Houston, TX","Las Vegas, NV",1235,2070,197.02,UA,0.3604,265.78,NK,0.2391,117.52,2101435.0,0.82155,0.0049,6299930.0,0.99,-0.0975,0.15953036437246965,99.9999998830022,197.02000023050905,265.7800003109567,117.5200001374958
2022,1,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",2481,2064,237.86,UA,0.2795,248.44,AS,0.2632,183.99,1973783.33333333,0.848399999999999,-0.0558333333333333,3011950.0,0.8881,0.0164,0.09587263200322452,99.9999998830022,237.86000027829095,248.4400002906693,183.99000021526425
2022,1,31295,31714,"Detroit, MI","Fort Myers, FL",1084,2063,218.77,DL,0.6467,268.49,NK,0.3151,116.81,2835510.0,0.7535,0.1007,2740800.0,0.917,0.0409,0.20181734317343175,99.9999998830022,218.77000025595606,268.49000031412737,116.81000013666512
2022,1,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,2024,193.22,DL,0.5132,225.54,SY,0.2812,152.49,4119170.0,0.9156,-0.03855,3358700.0,0.768,0.0196,0.12872751499000668,99.9999998830022,193.22000022606312,225.5400002638768,152.49000017840993
2022,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,2009,145.69,UA,0.2397,164.06,WN,0.1845,126.83,2329440.0,0.9555,-0.0109,1973783.33333333,0.848399999999999,-0.0558333333333333,0.1814321295143213,99.9999998830022,145.69000017045408,164.06000019194659,126.8300001483883
2022,1,31453,31454,"Houston, TX","Orlando, FL",854,2002,175.1,UA,0.4212,204.04,NK,0.1686,115.67,2101435.0,0.82155,0.0049,7232690.0,0.9551,-0.0233,0.2050351288056206,99.9999998830022,175.10000020486314,204.04000023872229,115.67000013533135
2022,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",1559,1994,212.86,UA,0.2964,219.89,B6,0.1562,191.88,2497550.0,0.8981,-0.0047,1973783.33333333,0.848399999999999,-0.0558333333333333,0.13653624118024377,99.9999998830022,212.86000024904152,219.89000025726642,191.88000022449535
2022,1,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",696,1982,175.7,DL,0.4615,192.1,WN,0.2782,145.34,5324640.0,0.8866,0.1031,2101435.0,0.82155,0.0049,0.25244252873563217,99.9999998830022,175.70000020556512,192.10000022475273,145.3400001700446
2022,1,30397,30325,"Atlanta, GA (Metropolitan Area)","Denver, CO",1199,1976,204.16,DL,0.484,242.29,F9,0.1108,101.43,5324640.0,0.8866,0.1031,6154490.0,0.9555,-0.0282,0.17027522935779815,99.9999998830022,204.1600002388627,242.29000028347394,101.43000011867086
2022,1,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",2022,1936,347.49,DL,0.5567,386.97,B6,0.1625,276.43,1973783.33333333,0.848399999999999,-0.0558333333333333,2838780.0,0.7884,0.2019,0.1718545994065282,99.9999998830022,347.4900004065556,386.9700004527464,276.430000323417
2022,1,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,1921,230.12,AA,0.5597,246.99,WN,0.2703,194.35,3003365.0,0.7158,0.04475,1969430.0,0.843,-0.0436,0.15590785907859078,99.9999998830022,230.1200002692353,246.99000028897285,194.3500002273852
2022,1,33570,30559,"San Diego, CA","Seattle, WA",1050,1906,177.43,AS,0.6494,175.65,AS,0.6494,175.65,3011950.0,0.8881,0.0164,3889610.0,0.4265,-0.0942,0.1689809523809524,99.9999998830022,177.4300002075892,175.65000020550661,175.65000020550661
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,1903,138.07,AA,0.2909,154.71,DL,0.1974,122.39,1584666.66666666,0.893266666666666,-0.00403333333333333,3429260.0,0.7898,-0.01385,0.15925028835063437,99.9999998830022,138.07000016153884,154.71000018100727,122.39000014319359
2022,1,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,1886,219.44,UA,0.4731,260.33,WN,0.3683,189.25,2101435.0,0.82155,0.0049,2001510.0,0.625366666666666,0.0405,0.176115569823435,99.9999998830022,219.44000025673995,260.3300003045803,189.2500002214183
2022,1,30397,31454,"Atlanta, GA (Metropolitan Area)","Orlando, FL",404,1879,175.25,DL,0.6663,202.0,WN,0.1567,139.58,5324640.0,0.8866,0.1031,7232690.0,0.9551,-0.0233,0.4337871287128713,99.9999998830022,175.25000020503862,202.00000023633552,139.58000016330553
2022,1,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1857,220.55,AA,0.3755,293.55,F9,0.1175,115.3,6299930.0,0.99,-0.0975,4119170.0,0.9156,-0.03855,0.10144894204231832,99.9999998830022,220.55000025803864,293.55000034344704,115.30000013489845
2022,1,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2457,1852,315.04,UA,0.6114,340.5,AS,0.1259,265.46,1969430.0,0.843,-0.0436,2001510.0,0.625366666666666,0.0405,0.12822140822140823,99.9999998830022,315.04000036858986,340.5000003983775,265.4600003105823
2022,1,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",569,1800,155.14,AS,0.6628,150.44,AS,0.6628,150.44,1865740.0,0.6854,0.0208,1969430.0,0.843,-0.0436,0.2726537785588752,99.9999998830022,155.14000018151035,150.44000017601147,150.44000017601147
2022,1,31295,33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",983,1754,181.48,DL,0.6636,208.82,NK,0.2615,112.37,2835510.0,0.7535,0.1007,2088435.0,0.95715,-0.26565,0.18461851475076296,99.9999998830022,181.48000021232758,208.82000024431477,112.37000013147042
2022,1,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1307,1752,182.68,DL,0.5147,216.95,SY,0.3875,144.16,3358700.0,0.768,0.0196,2088435.0,0.95715,-0.26565,0.13977046671767407,99.9999998830022,182.68000021373157,216.9500002538267,144.160000168664
2022,1,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",599,1736,168.51,DL,0.5962,174.7,WN,0.2448,142.26,2838780.0,0.7884,0.2019,1969430.0,0.843,-0.0436,0.28131886477462437,99.9999998830022,168.51000019715298,174.70000020439514,142.26000016644105
2022,1,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,1733,195.45,DL,0.327,222.61,NK,0.1094,115.97,1864050.0,0.9656,-0.0352,1973783.33333333,0.848399999999999,-0.0558333333333333,0.1604679802955665,99.9999998830022,195.45000022867217,222.6100002604488,115.97000013568234
2022,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,1727,222.78,B6,0.7349,224.91,DL,0.1503,223.61,1584666.66666666,0.893266666666666,-0.00403333333333333,1440510.0,0.837,0.1833,0.1823076923076923,99.9999998830022,222.78000026064768,224.91000026313972,223.61000026161878
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,1714,297.78,B6,0.3208,326.62,AS,0.1104,218.11,1584666.66666666,0.893266666666666,-0.00403333333333333,1969430.0,0.843,-0.0436,0.11012573964497041,99.9999998830022,297.780000348396,326.6200003821382,218.1100002551839
2022,1,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1704,317.75,AA,0.3625,302.48,AA,0.3625,302.48,4119170.0,0.9156,-0.03855,1969430.0,0.843,-0.0436,0.12292069632495164,99.9999998830022,317.75000037176045,302.4800003538949,302.4800003538949
2022,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1686,209.9,AS,0.4999,183.47,AS,0.4999,183.47,1973783.33333333,0.848399999999999,-0.0558333333333333,3889610.0,0.4265,-0.0942,0.08574346405228758,99.9999998830022,209.90000024557835,183.47000021465584,183.47000021465584
2022,1,32211,30466,"Las Vegas, NV","Phoenix, AZ",276,1683,139.88,WN,0.5522,146.43,WN,0.5522,146.43,6299930.0,0.99,-0.0975,3088330.0,0.9727,-0.19665,0.5068115942028986,99.9999998830022,139.8800001636565,146.43000017131988,146.43000017131988
2022,1,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,1679,171.35,DL,0.6407,183.59,AA,0.1199,138.07,2835510.0,0.7535,0.1007,1973783.33333333,0.848399999999999,-0.0558333333333333,0.3173148148148148,99.9999998830022,171.3500002004757,183.59000021479625,138.07000016153884
2022,1,31295,32211,"Detroit, MI","Las Vegas, NV",1749,1650,216.03,DL,0.5532,286.62,F9,0.1164,110.91,2835510.0,0.7535,0.1007,6299930.0,0.99,-0.0975,0.12351629502572899,99.9999998830022,216.0300002527503,286.62000033533906,110.91000012976224
2022,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",2106,1640,274.39,WN,0.3558,269.59,NK,0.1384,137.51,6299930.0,0.99,-0.0975,2001510.0,0.625366666666666,0.0405,0.13028964862298195,99.9999998830022,274.39000032103024,269.59000031541433,137.51000016088366
2022,1,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",952,1633,174.41,DL,0.767,180.08,B6,0.1438,140.37,5324640.0,0.8866,0.1031,1584666.66666666,0.893266666666666,-0.00403333333333333,0.18320378151260505,99.9999998830022,174.41000020405585,180.08000021068963,140.3700001642298
2022,1,30325,31650,"Denver, CO","Minneapolis/St. Paul, MN",680,1622,151.13,DL,0.4876,171.77,SY,0.1089,108.9,6154490.0,0.9555,-0.0282,3358700.0,0.768,0.0196,0.22225,99.9999998830022,151.13000017681875,171.7700002009671,108.90000012741059
2022,1,30466,34614,"Phoenix, AZ","Salt Lake City, UT",507,1600,179.61,DL,0.4435,189.97,WN,0.3577,171.57,3088330.0,0.9727,-0.19665,2838780.0,0.7884,0.2019,0.3542603550295858,99.9999998830022,179.61000021013973,189.9700002222607,171.5700002007331
2022,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1582,238.5,DL,0.6193,281.22,NK,0.1073,120.78,2062270.0,0.888139999999999,-0.0548,3358700.0,0.768,0.0196,0.15537459283387622,99.9999998830022,238.50000027903974,281.2200003290212,120.78000014130993
2022,1,30325,33570,"Denver, CO","San Diego, CA",853,1581,173.86,UA,0.4027,194.89,F9,0.1813,119.22,6154490.0,0.9555,-0.0282,3011950.0,0.8881,0.0164,0.20382180539273156,99.9999998830022,173.86000020341237,194.890000228017,119.22000013948477
2022,1,34100,33195,"Philadelphia, PA","Tampa, FL (Metropolitan Area)",920,1578,170.05,AA,0.5893,199.54,F9,0.2006,102.98,2606160.0,0.7872,0.0448,2088435.0,0.95715,-0.26565,0.18483695652173915,99.9999998830022,170.05000019895476,199.5400002334574,102.98000012048433
2022,1,30466,34057,"Phoenix, AZ","Portland, OR",1009,1567,220.32,AS,0.4082,224.06,WN,0.315,210.62,3088330.0,0.9727,-0.19665,1865740.0,0.6854,0.0208,0.21835480673934587,99.9999998830022,220.32000025776952,224.06000026214525,210.62000024642074
2022,1,30325,30559,"Denver, CO","Seattle, WA",1024,1562,148.61,AS,0.3588,153.8,WN,0.2137,126.8,6154490.0,0.9555,-0.0282,3889610.0,0.4265,-0.0942,0.145126953125,99.9999998830022,148.61000017387042,153.8000001799426,126.80000014835319
2022,1,32211,34057,"Las Vegas, NV","Portland, OR",763,1535,166.59,AS,0.446,199.59,NK,0.2446,114.02,6299930.0,0.99,-0.0975,1865740.0,0.6854,0.0208,0.21833551769331586,99.9999998830022,166.59000019490662,199.5900002335159,114.02000013340087
2022,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1525,269.29,AA,0.8028,283.75,NK,0.087,132.91,2062270.0,0.888139999999999,-0.0548,2606160.0,0.7872,0.0448,0.11211074104912573,99.9999998830022,269.29000031506337,283.75000033198125,132.91000015550176
2022,1,33192,33570,"Sacramento, CA","San Diego, CA",480,1513,129.61,WN,0.7388,130.0,AS,0.2488,127.08,1546480.0,0.9798,-0.0695,3011950.0,0.8881,0.0164,0.2700208333333334,99.9999998830022,129.61000015164086,130.00000015209713,127.0800001486808
2022,1,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",858,1512,159.9,B6,0.3812,135.24,B6,0.3812,135.24,1013840.0,0.8175,0.0379,1973783.33333333,0.848399999999999,-0.0558333333333333,0.18636363636363637,99.9999998830022,159.90000018707948,135.24000015822782,135.24000015822782
2022,1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,1510,152.88,WN,0.5372,151.13,WN,0.5372,151.13,3003365.0,0.7158,0.04475,2101435.0,0.82155,0.0049,0.6189473684210526,99.9999998830022,152.88000017886623,151.13000017681875,151.13000017681875
2022,1,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",1797,1492,252.12,WN,0.4123,234.82,WN,0.4123,234.82,2062270.0,0.888139999999999,-0.0548,2329440.0,0.9555,-0.0109,0.14030050083472453,99.9999998830022,252.12000029497483,234.8200002747342,234.8200002747342
2022,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",1504,1488,228.4,WN,0.3475,204.31,WN,0.3475,204.31,2497550.0,0.8981,-0.0047,1969430.0,0.843,-0.0436,0.15186170212765956,99.9999998830022,228.40000026722296,204.31000023903817,204.31000023903817
2022,1,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",1506,1472,211.22,UA,0.4414,240.06,F9,0.1663,118.42,6154490.0,0.9555,-0.0282,2088435.0,0.95715,-0.26565,0.1402523240371846,99.9999998830022,211.22000024712273,240.0600002808649,118.42000013854879
2022,1,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",666,1425,145.23,DL,0.4878,163.69,AA,0.2977,146.79,5324640.0,0.8866,0.1031,2606160.0,0.7872,0.0448,0.21806306306306306,99.9999998830022,145.23000016991588,163.6900001915137,146.79000017174104
2022,1,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",1999,1403,302.42,AA,0.4068,324.3,WN,0.307,278.54,3088330.0,0.9727,-0.19665,2001510.0,0.625366666666666,0.0405,0.15128564282141072,99.9999998830022,302.4200003538247,324.30000037942386,278.54000032588567
2022,1,30423,30325,"Austin, TX","Denver, CO",775,1403,168.51,WN,0.5208,162.12,WN,0.5208,162.12,2497550.0,0.8981,-0.0047,6154490.0,0.9555,-0.0282,0.2174322580645161,99.9999998830022,168.51000019715298,162.12000018967683,162.12000018967683
2022,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,1399,264.25,UA,0.5326,282.66,B6,0.1516,239.48,1584666.66666666,0.893266666666666,-0.00403333333333333,6154490.0,0.9555,-0.0282,0.1506556442417332,99.9999998830022,264.25000030916664,282.660000330706,239.4800002801863
2022,1,32467,30693,"Miami, FL (Metropolitan Area)","Nashville, TN",806,1393,160.56,WN,0.4839,157.05,WN,0.4839,157.05,4119170.0,0.9156,-0.03855,2329440.0,0.9555,-0.0109,0.19920595533498758,99.9999998830022,160.56000018785164,157.05000018374503,157.05000018374503
2022,1,30325,34614,"Denver, CO","Salt Lake City, UT",391,1379,133.88,DL,0.4398,134.0,WN,0.3045,132.01,6154490.0,0.9555,-0.0282,2838780.0,0.7884,0.2019,0.34240409207161127,99.9999998830022,133.88000015663664,134.00000015677705,132.01000015444876
2022,1,31295,30466,"Detroit, MI","Phoenix, AZ",1671,1369,251.55,DL,0.5555,298.88,NK,0.1513,144.56,2835510.0,0.7535,0.1007,3088330.0,0.9727,-0.19665,0.15053859964093358,99.9999998830022,251.55000029430795,298.880000349683,144.560000169132
2022,1,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,1363,140.55,F9,0.3107,107.3,F9,0.3107,107.3,649505.0,0.73495,-0.0967,7232690.0,0.9551,-0.0233,0.1570391061452514,99.9999998830022,140.5500001644404,107.30000012553863,107.30000012553863
2022,1,32211,33192,"Las Vegas, NV","Sacramento, CA",397,1359,135.31,WN,0.7677,145.81,NK,0.1501,95.19,6299930.0,0.99,-0.0975,1546480.0,0.9798,-0.0695,0.34083123425692696,99.9999998830022,135.31000015830972,145.8100001705945,95.1900001113702
2022,1,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,1351,145.37,DL,0.4477,153.31,WN,0.187,123.59,3429260.0,0.7898,-0.01385,3358700.0,0.768,0.0196,0.41653295128939827,99.9999998830022,145.3700001700797,153.31000017936933,123.59000014459757
2022,1,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1345,303.26,DL,0.5768,381.87,NK,0.2773,147.77,2835510.0,0.7535,0.1007,2062270.0,0.888139999999999,-0.0548,0.1532390096008085,99.9999998830022,303.26000035480746,381.87000044677944,147.77000017288765
2022,1,30466,33570,"Phoenix, AZ","San Diego, CA",304,1338,137.93,WN,0.6105,139.17,WN,0.6105,139.17,3088330.0,0.9727,-0.19665,3011950.0,0.8881,0.0164,0.4537171052631579,99.9999998830022,137.93000016137506,139.1700001628258,139.1700001628258
2022,1,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",406,1336,162.5,DL,0.6429,186.09,WN,0.2061,129.37,5324640.0,0.8866,0.1031,2088435.0,0.95715,-0.26565,0.4002463054187192,99.9999998830022,162.5000001901214,186.09000021772118,129.37000015136005
2022,1,31454,34614,"Orlando, FL","Salt Lake City, UT",1931,1323,269.19,DL,0.7106,294.05,B6,0.1531,205.75,7232690.0,0.9551,-0.0233,2838780.0,0.7884,0.2019,0.13940445365095805,99.9999998830022,269.19000031494636,294.050000344032,205.75000024072295
2022,1,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",666,1321,141.75,B6,0.3577,124.92,B6,0.3577,124.92,714730.0,0.766,-0.0478,1973783.33333333,0.848399999999999,-0.0558333333333333,0.21283783783783783,99.9999998830022,141.75000016584437,124.92000014615364,124.92000014615364
2022,1,32467,30466,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,1310,266.14,AA,0.5874,289.91,WN,0.195,199.68,4119170.0,0.9156,-0.03855,3088330.0,0.9727,-0.19665,0.13495943204868152,99.9999998830022,266.1400003113779,289.91000033918834,199.6800002336212
2022,1,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,1304,180.55,WN,0.4122,196.03,B6,0.1407,148.29,2740800.0,0.917,0.0409,2001510.0,0.625366666666666,0.0405,0.19646354733405877,99.9999998830022,180.5500002112395,196.03000022935078,148.29000017349603
2022,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",249,1299,177.53,AA,0.363,173.27,AA,0.363,173.27,1973783.33333333,0.848399999999999,-0.0558333333333333,2001510.0,0.625366666666666,0.0405,0.7129718875502008,99.9999998830022,177.53000020770617,173.2700002027221,173.2700002027221
2022,1,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1295,275.52,UA,0.6367,300.56,WN,0.2831,230.1,2101435.0,0.82155,0.0049,1969430.0,0.843,-0.0436,0.16708308065494237,99.9999998830022,275.5200003223523,300.56000035164857,230.1000002692119
2022,1,30423,30977,"Austin, TX","Chicago, IL",977,1275,187.64,WN,0.378,166.32,WN,0.378,166.32,2497550.0,0.8981,-0.0047,3429260.0,0.7898,-0.01385,0.192057318321392,99.9999998830022,187.64000021953464,166.3200001945907,166.3200001945907
2022,1,30194,33195,"Dallas/Fort Worth, TX","Tampa, FL (Metropolitan Area)",929,1270,178.64,AA,0.5424,198.81,WN,0.2965,164.4,3003365.0,0.7158,0.04475,2088435.0,0.95715,-0.26565,0.19229278794402582,99.9999998830022,178.64000020900482,198.8100002326033,164.40000019234438
2022,1,32211,33570,"Las Vegas, NV","San Diego, CA",258,1261,128.8,WN,0.698,145.24,F9,0.1229,82.27,6299930.0,0.99,-0.0975,3011950.0,0.8881,0.0164,0.4992248062015504,99.9999998830022,128.80000015069317,145.2400001699276,82.27000009625408
2022,1,31454,30466,"Orlando, FL","Phoenix, AZ",1849,1259,264.26,AA,0.4743,296.68,F9,0.1997,153.06,7232690.0,0.9551,-0.0233,3088330.0,0.9727,-0.19665,0.14292049756625202,99.9999998830022,264.26000030917834,296.68000034710906,153.0600001790768
2022,1,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",1182,1252,231.82,AA,0.5809,256.78,WN,0.308,202.76,3003365.0,0.7158,0.04475,3011950.0,0.8881,0.0164,0.19612521150592216,99.9999998830022,231.82000027122427,256.7800003004269,202.76000023722472
2022,1,31453,30466,"Houston, TX","Phoenix, AZ",1020,1252,209.7,UA,0.4587,226.73,WN,0.4152,191.42,2101435.0,0.82155,0.0049,3088330.0,0.9727,-0.19665,0.20558823529411763,99.9999998830022,209.70000024534434,226.73000026526907,191.42000022395715
2022,1,31057,32467,"Charlotte, NC","Miami, FL (Metropolitan Area)",650,1249,198.27,AA,0.8537,207.24,NK,0.1009,114.78,2067270.0,0.4445,0.1579,4119170.0,0.9156,-0.03855,0.30503076923076927,99.9999998830022,198.27000023197152,207.24000024246624,114.78000013429006
2022,1,30977,33570,"Chicago, IL","San Diego, CA",1728,1239,260.95,UA,0.3655,287.33,WN,0.2582,230.54,3429260.0,0.7898,-0.01385,3011950.0,0.8881,0.0164,0.15101273148148148,99.9999998830022,260.9500003053057,287.33000033616975,230.5400002697267
2022,1,30423,32211,"Austin, TX","Las Vegas, NV",1090,1230,173.96,WN,0.4838,180.85,WN,0.4838,180.85,2497550.0,0.8981,-0.0047,6299930.0,0.99,-0.0975,0.15959633027522938,99.9999998830022,173.96000020352938,180.8500002115905,180.8500002115905
2022,1,32467,34492,"Miami, FL (Metropolitan Area)","Raleigh/Durham, NC",700,1226,155.65,AA,0.4709,163.96,WN,0.115,133.43,4119170.0,0.9156,-0.03855,1597180.0,0.8312,-0.0358,0.22235714285714286,99.9999998830022,155.65000018210708,163.96000019182958,133.43000015611017
2022,1,30529,31454,"Hartford, CT","Orlando, FL",1050,1223,173.68,B6,0.3466,212.02,NK,0.1424,121.81,809780.0,0.8114,-0.0354,7232690.0,0.9551,-0.0233,0.1654095238095238,99.9999998830022,173.68000020320176,212.02000024805872,121.81000014251501
2022,1,32337,31454,"Indianapolis, IN","Orlando, FL",829,1217,185.17,WN,0.5837,206.05,NK,0.2196,117.77,1342780.0,0.7948,0.0214,7232690.0,0.9551,-0.0233,0.22336550060313629,99.9999998830022,185.17000021664478,206.05000024107395,117.77000013778829
2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,1215,197.38,AA,0.337,209.49,B6,0.2517,147.73,2001510.0,0.625366666666666,0.0405,1440510.0,0.837,0.1833,0.22353340883352207,99.9999998830022,197.38000023093022,209.49000024509868,147.73000017284082
2022,1,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",998,1215,193.09,WN,0.4536,178.7,NK,0.1044,111.62,1864050.0,0.9656,-0.0352,2001510.0,0.625366666666666,0.0405,0.19347695390781564,99.9999998830022,193.09000022591104,178.70000020907503,111.62000013059294
2022,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,1214,199.94,AA,0.6499,209.1,B6,0.1014,170.85,1584666.66666666,0.893266666666666,-0.00403333333333333,3003365.0,0.7158,0.04475,0.12800256081946224,99.9999998830022,199.9400002339254,209.10000024464236,170.85000019989073
